Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes,Cost Category,Primary Cuisine,Normalized Rating
18429417,Dragon Way,1,new delhi,"E-35, Tagore Garden Extension, Tagore Garden, New Delhi",tagore garden,"chinese, fast food",350,Indian Rupees(Rs.),No,No,1,0.0,1,medium,chinese,1.0
18244564,Foodaholic,1,new delhi,"ED 118, Tagore Garden, New Delhi",tagore garden,"chinese, north indian",400,Indian Rupees(Rs.),No,No,1,0.0,1,medium,chinese,1.0
304385,Indian Chinese Fast Food,1,new delhi,"Main Raghuvir Nagar Road, Tagore Garden Extension, New Delhi, Tagore Garden, New Delhi",tagore garden,chinese,100,Indian Rupees(Rs.),No,No,1,0.0,1,low,chinese,1.0
9517,Jagadeesh Kharodewala,1,new delhi,"57 & 58, Titarpur Market, Opposite Metro Pillar 424, Tagore Garden, New Delhi",tagore garden,north indian,200,Indian Rupees(Rs.),No,No,1,0.0,3,low,north indian,1.0
7194,Punjabi Shahi Chicken Soup,1,new delhi,"1, D383, Opposite Shree Sai Vidya Mandir, Sabji Mandi, Tagore Garden Extension, New Delhi, Tagore Garden, New Delhi",tagore garden,chinese,250,Indian Rupees(Rs.),No,No,1,0.0,2,low,chinese,1.0
18472448,Ramu Ka Dhaba,1,new delhi,"Shop 17, DDA Market, Tagore Garden, New Delhi",tagore garden,mughlai,350,Indian Rupees(Rs.),No,No,1,0.0,3,medium,mughlai,1.0
18472599,Sardar Ji Chicken Corner,1,new delhi,"Main Market, Tagore Garden, New Delhi",tagore garden,"mughlai, north indian",300,Indian Rupees(Rs.),No,No,1,0.0,0,medium,mughlai,1.0
18429644,Satguru Tiffin Service,1,new delhi,"D-209, Second Floor, Tagore Garden Extension, Tagore Garden, New Delhi",tagore garden,north indian,200,Indian Rupees(Rs.),No,Yes,1,0.0,1,low,north indian,1.0
7180,Seth Baker's,1,new delhi,"Near Mother Dairy, 641, Tagore Garden Extension, New Delhi, Tagore Garden, New Delhi",tagore garden,"bakery, desserts",200,Indian Rupees(Rs.),No,No,1,0.0,3,low,bakery,1.0
309006,Sri Durga Dosa Corner,1,new delhi,"D 11, Main Road, Tagore Garden, New Delhi",tagore garden,south indian,300,Indian Rupees(Rs.),No,No,1,0.0,3,medium,south indian,1.0
18292480,V S Cafe,1,new delhi,"Pacific Mall, Near Kids Zone, Tagore Garden, New Delhi",tagore garden,fast food,200,Indian Rupees(Rs.),No,No,1,0.0,2,low,fast food,1.0
7187,Vijay South Indian Food,1,new delhi,"Main Raghuveer Nagar Road, Tagore Garden Extension, New Delhi, Tagore Garden, New Delhi",tagore garden,south indian,250,Indian Rupees(Rs.),No,No,1,0.0,2,low,south indian,1.0
301998,Punjab Grill,1,new delhi,"Pacific Mall, Tagore Garden, New Delhi",tagore garden,north indian,1600,Indian Rupees(Rs.),Yes,Yes,3,4.3,1252,high,north indian,4.5102040816326525
3239,Insomnia - Taj Vivanta,1,new delhi,"Taj Vivanta, Subramania Bharti Marg, Sujan Singh Park, Khan Market, New Delhi","taj vivanta, khan market","italian, continental, finger food",3000,Indian Rupees(Rs.),Yes,No,4,3.3,50,high,italian,3.6938775510204076
301422,Larry's China - Taj Vivanta,1,new delhi,"Taj Vivanta, Subramania Bharti Marg, Sujan Singh Park, Khan Market, New Delhi","taj vivanta, khan market",chinese,3200,Indian Rupees(Rs.),Yes,No,4,3.7,147,high,chinese,4.020408163265306
4404,Yellow Brick Road - Taj Vivanta,1,new delhi,"Taj Vivanta, Subramania Bharti Marg, Sujan Singh Park, Khan Market, New Delhi","taj vivanta, khan market","continental, north indian, south indian, italian",2500,Indian Rupees(Rs.),No,No,4,3.9,821,high,continental,4.183673469387754
300008,English Tadka,1,new delhi,"19-21, 1st Floor, TDI Paragon Mall, Rajouri Garden, New Delhi","tdi mall, rajouri garden","north indian, european",800,Indian Rupees(Rs.),Yes,No,2,3.3,152,high,north indian,3.6938775510204076
18216903,Burger King,1,new delhi,"Ground Floor, Shop GF-05, TDI Mall, Plot 11, Shivaji Place, District Center, Rajouri Garden, New Delhi","tdi mall, rajouri garden","burger, fast food",500,Indian Rupees(Rs.),No,Yes,2,3.6,186,medium,burger,3.9387755102040813
1079,Pizza Hut,1,new delhi,"Shop 26 & 27, TDI Mall, Rajouri Garden, New Delhi","tdi mall, rajouri garden","italian, pizza, fast food",1000,Indian Rupees(Rs.),No,Yes,3,3.6,141,high,italian,3.9387755102040813
4375,Cake Shop - The Ashok,1,new delhi,"The Ashok, 50-B, Diplomatic Enclave, Chanakyapuri, New Delhi","the ashok, chanakyapuri","bakery, desserts",500,Indian Rupees(Rs.),No,No,2,3.1,26,medium,bakery,3.530612244897959
3955,Samavar - The Ashok,1,new delhi,"The Ashok, 50-B, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi","the ashok, chanakyapuri","continental, north indian, chinese",2200,Indian Rupees(Rs.),Yes,No,4,3.2,48,high,continental,3.6122448979591835
4376,Tea Lounge - The Ashok,1,new delhi,"The Ashok, 50-B, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi","the ashok, chanakyapuri",cafe,1600,Indian Rupees(Rs.),No,No,3,3.2,18,high,cafe,3.6122448979591835
1898,Frontier - The Ashok,1,new delhi,"The Ashok, 50-B, Diplomatic Enclave, Chanakyapuri, New Delhi","the ashok, chanakyapuri","north indian, mughlai",3600,Indian Rupees(Rs.),Yes,No,4,3.7,101,high,north indian,4.020408163265306
1900,The Oudh - The Ashok,1,new delhi,"The Ashok, 50-B, Diplomatic Enclave, Chanakyapuri, New Delhi","the ashok, chanakyapuri",north indian,3700,Indian Rupees(Rs.),Yes,No,4,3.6,100,high,north indian,3.9387755102040813
306198,Zerruco - The Ashok,1,new delhi,"The Ashok, 50-B, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi","the ashok, chanakyapuri","mediterranean, italian",2500,Indian Rupees(Rs.),Yes,No,4,4.4,609,high,mediterranean,4.591836734693878
18312443,The Claridges Garden -The Claridges,1,new delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi","the claridges, aurangzeb road","cafe, american, tea",2000,Indian Rupees(Rs.),No,No,4,3.1,5,high,cafe,3.530612244897959
2683,Aura - The Claridges,1,new delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi","the claridges, aurangzeb road",continental,4100,Indian Rupees(Rs.),No,No,4,3.5,42,high,continental,3.8571428571428568
2682,Dhaba - The Claridges,1,new delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi","the claridges, aurangzeb road",north indian,4300,Indian Rupees(Rs.),Yes,No,4,3.9,548,high,north indian,4.183673469387754
2681,Jade - The Claridges,1,new delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi 110011","the claridges, aurangzeb road",chinese,5000,Indian Rupees(Rs.),Yes,No,4,3.8,134,high,chinese,4.1020408163265305
2674,Pickwicks - The Claridges,1,new delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi","the claridges, aurangzeb road","european, continental",3600,Indian Rupees(Rs.),Yes,No,4,3.7,139,high,european,4.020408163265306
2684,Ye Old Bakery - The Claridges,1,new delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi 110011","the claridges, aurangzeb road","bakery, desserts",1000,Indian Rupees(Rs.),No,No,3,3.7,65,high,bakery,4.020408163265306
2675,Sevilla - The Claridges,1,new delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi","the claridges, aurangzeb road","spanish, italian",4500,Indian Rupees(Rs.),Yes,No,4,4.3,800,high,spanish,4.5102040816326525
3227,GBar - The Grand New Delhi,1,new delhi,"The Grand New Delhi, Phase II, Nelson Mandela Road, Vasant Kunj, New Delhi","the grand new delhi, vasant kunj","american, finger food",2650,Indian Rupees(Rs.),Yes,No,4,3.3,145,high,american,3.6938775510204076
4840,Cascades - The Grand New Delhi,1,new delhi,"The Grand New Delhi, Phase II, Nelson Mandela Road, Vasant Kunj, New Delhi","the grand new delhi, vasant kunj","north indian, continental, asian",3200,Indian Rupees(Rs.),Yes,No,4,3.6,97,high,north indian,3.9387755102040813
2726,1911 Bar - The Imperial,1,new delhi,"The Imperial, Janpath, New Delhi","the imperial, janpath","finger food, european",2000,Indian Rupees(Rs.),Yes,No,4,3.2,10,high,finger food,3.6122448979591835
301523,Nostalgia at 1911 Brasserie - The Imperial,1,new delhi,"The Imperial, Janpath, New Delhi","the imperial, janpath","european, continental",6000,Indian Rupees(Rs.),Yes,No,4,3.2,12,high,european,3.6122448979591835
2729,Patiala Peg - The Imperial,1,new delhi,"The Imperial, Janpath, New Delhi","the imperial, janpath",finger food,3000,Indian Rupees(Rs.),Yes,No,4,3.3,25,high,finger food,3.6938775510204076
2724,1911 - The Imperial,1,new delhi,"The Imperial, Janpath, New Delhi","the imperial, janpath","north indian, chinese, south indian, italian",6000,Indian Rupees(Rs.),Yes,No,4,3.9,272,high,north indian,4.183673469387754
2728,Daniell's Tavern - The Imperial,1,new delhi,"The Imperial, Janpath, New Delhi","the imperial, janpath",north indian,4000,Indian Rupees(Rs.),Yes,No,4,3.7,59,high,north indian,4.020408163265306
2730,La Baguette - The Imperial,1,new delhi,"The Imperial, Janpath, New Delhi","the imperial, janpath","desserts, bakery",900,Indian Rupees(Rs.),No,No,2,3.8,45,high,desserts,4.1020408163265305
2727,San Gimignano - The Imperial,1,new delhi,"The Imperial, Janpath, New Delhi","the imperial, janpath",italian,5000,Indian Rupees(Rs.),Yes,No,4,3.7,104,high,italian,4.020408163265306
2731,The Atrium - The Imperial,1,new delhi,"The Imperial, Janpath, New Delhi","the imperial, janpath","european, desserts",2500,Indian Rupees(Rs.),Yes,No,4,3.6,57,high,european,3.9387755102040813
2725,The Spice Route - The Imperial,1,new delhi,"The Imperial, Janpath, New Delhi","the imperial, janpath","malaysian, thai, kerala, vietnamese, sri lankan",6000,Indian Rupees(Rs.),Yes,No,4,4.0,259,high,malaysian,4.26530612244898
18237363,Bao Cha,1,new delhi,"Shop 21, The India Mall, Community Center, New Friends Colony, New Delhi","the india mall, new friends colony","chinese, thai, asian",1000,Indian Rupees(Rs.),Yes,Yes,3,3.0,90,high,chinese,3.4489795918367343
18322518,Nazeer Delicacies,1,new delhi,"45-46, 1st Floor, The India Mall, Community Centre, New Friends Colony, New Delhi","the india mall, new friends colony","north indian, mughlai",900,Indian Rupees(Rs.),Yes,No,2,3.3,21,high,north indian,3.6938775510204076
1023,Open Oven,1,new delhi,"1, GF-58, The India Mall, 1 Community Center, New Friends Colony, New Delhi","the india mall, new friends colony","bakery, desserts, fast food",250,Indian Rupees(Rs.),No,No,1,3.4,109,low,bakery,3.775510204081632
18277022,Slurp Pasta Express,1,new delhi,"Ground Floor, The India Mall, 1 Community Center, New Friends Colony, New Delhi","the india mall, new friends colony","cafe, fast food",300,Indian Rupees(Rs.),No,No,1,2.9,5,medium,cafe,3.3673469387755097
18354650,Urban Gala,1,new delhi,"1st Floor, The India Mall, New Friends Colony, New Delhi","the india mall, new friends colony","chinese, cafe",700,Indian Rupees(Rs.),No,No,2,2.8,19,high,chinese,3.285714285714285
9671,Shree Rathnam,1,new delhi,"2 & 3, The India Mall, Community Center, New Friends Colony, New Delhi","the india mall, new friends colony","south indian, north indian, chinese",800,Indian Rupees(Rs.),Yes,Yes,2,3.5,96,high,south indian,3.8571428571428568
18424209,Stuffed Kathi Roll,1,new delhi,"Ground Floor, The India Mall, Community Center, New Friends Colony, New Delhi","the india mall, new friends colony",fast food,250,Indian Rupees(Rs.),No,No,1,0.0,1,low,fast food,1.0
149,Subway,1,new delhi,"54, The India Mall, Community Centre, New Friends Colony, New Delhi","the india mall, new friends colony","american, fast food, salad, healthy food",500,Indian Rupees(Rs.),No,Yes,2,1.9,146,medium,american,2.5510204081632653
8842,24/7 Pastry Shop - The Lalit New Delhi,1,new delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","the lalit new delhi, barakhamba road","bakery, desserts",900,Indian Rupees(Rs.),No,No,2,3.3,46,high,bakery,3.6938775510204076
8817,Le Petit Cafe - The Lalit New Delhi,1,new delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","the lalit new delhi, barakhamba road",cafe,1600,Indian Rupees(Rs.),Yes,No,3,3.2,31,high,cafe,3.6122448979591835
309110,The Grill Room - The Lalit New Delhi,1,new delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","the lalit new delhi, barakhamba road",continental,4500,Indian Rupees(Rs.),Yes,No,4,3.4,51,high,continental,3.775510204081632
301524,24/7 Bar- The Lalit New Delhi,1,new delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","the lalit new delhi, barakhamba road",finger food,3000,Indian Rupees(Rs.),No,No,4,3.5,45,high,finger food,3.8571428571428568
3910,24/7 Restaurant - The Lalit New Delhi,1,new delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","the lalit new delhi, barakhamba road","continental, north indian, italian, asian",5100,Indian Rupees(Rs.),Yes,No,4,3.7,419,high,continental,4.020408163265306
3027,Baluchi - The Lalit New Delhi,1,new delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","the lalit new delhi, barakhamba road","mughlai, north indian, south indian",4500,Indian Rupees(Rs.),Yes,No,4,3.9,265,high,mughlai,4.183673469387754
4907,Kitty Su - The Lalit New Delhi,1,new delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","the lalit new delhi, barakhamba road",finger food,5000,Indian Rupees(Rs.),No,No,4,3.7,747,high,finger food,4.020408163265306
104,Woks - The Lalit New Delhi,1,new delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","the lalit new delhi, barakhamba road","chinese, seafood",4500,Indian Rupees(Rs.),Yes,No,4,3.6,62,high,chinese,3.9387755102040813
300688,Cafí© Knosh - The Leela Ambience Convention Hotel,1,new delhi,"The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi",the leela ambience convention hotel,"north indian, italian",2700,Indian Rupees(Rs.),Yes,No,4,3.9,186,high,north indian,4.183673469387754
300697,Cherry Bar - The Leela Ambience Convention Hotel,1,new delhi,"The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi",the leela ambience convention hotel,finger food,2650,Indian Rupees(Rs.),Yes,No,4,3.6,48,high,finger food,3.9387755102040813
300696,Mei Kun - The Leela Ambience Convention Hotel,1,new delhi,"The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi",the leela ambience convention hotel,thai,3500,Indian Rupees(Rs.),Yes,No,4,3.6,42,high,thai,3.9387755102040813
300695,Dilli 32 - The Leela Ambience Convention Hotel,1,new delhi,"The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi",the leela ambience convention hotel,north indian,3500,Indian Rupees(Rs.),Yes,No,4,4.0,184,high,north indian,4.26530612244898
4917,Jamavar - The Leela Palace,1,new delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","the leela palace, chanakyapuri","north indian, mughlai",4000,Indian Rupees(Rs.),Yes,No,4,3.9,241,high,north indian,4.183673469387754
4910,Le Cirque - The Leela Palace,1,new delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","the leela palace, chanakyapuri","french, italian",5000,Indian Rupees(Rs.),Yes,No,4,3.8,199,high,french,4.1020408163265305
6812,MEGU - The Leela Palace,1,new delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","the leela palace, chanakyapuri","japanese, sushi",5500,Indian Rupees(Rs.),Yes,No,4,3.9,178,high,japanese,4.183673469387754
4911,The Library - The Leela Palace,1,new delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","the leela palace, chanakyapuri","italian, continental",3500,Indian Rupees(Rs.),No,No,4,3.7,59,high,italian,4.020408163265306
4915,The Lobby Lounge - The Leela Palace,1,new delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","the leela palace, chanakyapuri","cafe, continental",2000,Indian Rupees(Rs.),No,No,4,3.6,32,high,cafe,3.9387755102040813
310878,The Lodhi Bakery - The Lodhi,1,new delhi,"The Lodhi, Lodhi Road, New Delhi","the lodhi, lodhi road","bakery, desserts",400,Indian Rupees(Rs.),No,No,1,2.9,4,medium,bakery,3.3673469387755097
3283,Elan - The Lodhi,1,new delhi,"The Lodhi, Lodhi Road, New Delhi","the lodhi, lodhi road","north indian, continental, italian",3000,Indian Rupees(Rs.),Yes,No,4,3.8,185,high,north indian,4.1020408163265305
2768,Agni - The Park,1,new delhi,"The Park, 15, Parliament Street, Connaught Place, New Delhi","the park, connaught place","mughlai, italian, finger food, middle eastern",3000,Indian Rupees(Rs.),Yes,No,4,3.3,199,high,mughlai,3.6938775510204076
2770,Mist - The Park,1,new delhi,"The Park, 15, Parliament Street, Connaught Place, New Delhi","the park, connaught place","continental, italian, american, north indian",3500,Indian Rupees(Rs.),Yes,No,4,3.3,169,high,continental,3.6938775510204076
2769,Aqua - The Park,1,new delhi,"The Park, 15, Parliament Street, Connaught Place, New Delhi","the park, connaught place","continental, italian, mediterranean",4500,Indian Rupees(Rs.),Yes,No,4,3.8,773,high,continental,4.1020408163265305
3202,Atrium Bar  & Lounge - The Suryaa New Delhi,1,new delhi,"The Suryaa New Delhi, New Friends Colony, New Delhi","the suryaa new delhi, new friends colony",finger food,3000,Indian Rupees(Rs.),Yes,No,4,3.1,26,high,finger food,3.530612244897959
4101,French Crust - The Suryaa New Delhi,1,new delhi,"The Suryaa New Delhi, New Friends Colony, New Delhi","the suryaa new delhi, new friends colony","cafe, bakery",900,Indian Rupees(Rs.),No,No,2,3.3,19,high,cafe,3.6938775510204076
312902,Club BW - The Suryaa New Delhi,1,new delhi,"The Suryaa New Delhi, New Friends Colony, New Delhi","the suryaa new delhi, new friends colony","finger food, continental, italian, chinese",4400,Indian Rupees(Rs.),No,No,4,3.6,90,high,finger food,3.9387755102040813
5325,Sampan - The Suryaa New Delhi,1,new delhi,"The Suryaa New Delhi, New Friends Colony, New Delhi","the suryaa new delhi, new friends colony","thai, chinese, japanese",2500,Indian Rupees(Rs.),Yes,No,4,3.7,111,high,thai,4.020408163265306
4496,The Grill Room - The Taj Mahal Hotel,1,new delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","the taj mahal hotel, mansingh road","mediterranean, european",5000,Indian Rupees(Rs.),No,No,4,3.1,15,high,mediterranean,3.530612244897959
2688,Emperor's Lounge - The Taj Mahal Hotel,1,new delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","the taj mahal hotel, mansingh road",cafe,2500,Indian Rupees(Rs.),No,No,4,3.8,79,high,cafe,4.1020408163265305
2690,Machan - The Taj Mahal Hotel,1,new delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","the taj mahal hotel, mansingh road","north indian, european, continental",5000,Indian Rupees(Rs.),No,No,4,3.9,696,high,north indian,4.183673469387754
3948,Ricks Bar - The Taj Mahal Hotel,1,new delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","the taj mahal hotel, mansingh road","malaysian, thai",4200,Indian Rupees(Rs.),Yes,No,4,3.6,64,high,malaysian,3.9387755102040813
2694,Wasabi by Morimoto - The Taj Mahal Hotel,1,new delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","the taj mahal hotel, mansingh road","japanese, sushi",6000,Indian Rupees(Rs.),Yes,No,4,3.9,183,high,japanese,4.183673469387754
2689,House of Ming - The Taj Mahal Hotel,1,new delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","the taj mahal hotel, mansingh road",chinese,5500,Indian Rupees(Rs.),Yes,No,4,4.0,398,high,chinese,4.26530612244898
2693,Varq - The Taj Mahal Hotel,1,new delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","the taj mahal hotel, mansingh road","seafood, north indian",4500,Indian Rupees(Rs.),Yes,No,4,4.2,541,high,seafood,4.428571428571429
18400770,Capital Kitchen - Taj Palace Hotel,1,new delhi,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","the taj palace hotel, chanakyapuri","north indian, european, asian",2000,Indian Rupees(Rs.),Yes,No,4,3.7,42,high,north indian,4.020408163265306
18376469,Spicy Duck - Taj Palace Hotel,1,new delhi,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","the taj palace hotel, chanakyapuri",asian,4000,Indian Rupees(Rs.),Yes,No,4,3.5,24,high,asian,3.8571428571428568
2701,Orient Express - Taj Palace Hotel,1,new delhi,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","the taj palace hotel, chanakyapuri",european,8000,Indian Rupees(Rs.),Yes,No,4,4.0,145,high,european,4.26530612244898
2702,The Tea Lounge - Taj Palace Hotel,1,new delhi,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","the taj palace hotel, chanakyapuri",cafe,1500,Indian Rupees(Rs.),No,No,3,4.0,76,high,cafe,4.26530612244898
9709,Bonitos - The Uppal,1,new delhi,"The Uppal, NH-8, Near, Aerocity, New Delhi","the uppal, aerocity","continental, thai, chinese, north indian",3000,Indian Rupees(Rs.),Yes,No,4,3.2,28,high,continental,3.6122448979591835
312319,Bonitos Blu - The Uppal,1,new delhi,"The Uppal, NH-8, Near, Aerocity, New Delhi","the uppal, aerocity","north indian, asian, continental",2500,Indian Rupees(Rs.),Yes,No,4,3.0,5,high,north indian,3.4489795918367343
311858,The Gourmet Shop - The Uppal,1,new delhi,"The Uppal, Ground Floor, NH-8, Mahipalpur Extension, Aerocity, New Delhi","the uppal, aerocity",bakery,500,Indian Rupees(Rs.),No,No,2,3.0,4,medium,bakery,3.4489795918367343
131,Chopsticks,1,new delhi,"The Village Restaurant Complex, Next to Sirifort Auditorium, Khel Gaon Marg, New Delhi","the village restaurant complex, khel gaon marg","chinese, thai",1700,Indian Rupees(Rs.),Yes,Yes,3,3.6,350,high,chinese,3.9387755102040813
313200,TabulaBeach Cafe,1,new delhi,"The Village Restaurant Complex, Asiad Village, Khel Gaon Marg, New Delhi","the village restaurant complex, khel gaon marg","european, american",1600,Indian Rupees(Rs.),Yes,No,3,3.8,637,high,european,4.1020408163265305
18282047,Arriba - Mexican Grill & Tequileria,1,new delhi,"The Village Restaurant Complex, Asiad Village, Khel Gaon Marg, New Delhi","the village restaurant complex, khel gaon marg",mexican,2500,Indian Rupees(Rs.),Yes,No,4,4.1,146,high,mexican,4.346938775510203
18459030,Chatori Gali,1,new delhi,"Central Hall, Patiala House Court, Tilak Marg, New Delhi",tilak marg,fast food,200,Indian Rupees(Rs.),No,No,1,0.0,0,low,fast food,1.0
302136,Aggarwal Sweet Center,1,new delhi,"1A/13, West Zone, Ganesh Nagar, Tilak Nagar, New Delhi",tilak nagar,"mithai, street food",100,Indian Rupees(Rs.),No,No,1,2.9,6,low,mithai,3.3673469387755097
301767,Aggarwal Sweets,1,new delhi,"WZ-22A, Mukherjee Park, Chaukhandi Road, Tilak Nagar, New Delhi",tilak nagar,"street food, desserts",250,Indian Rupees(Rs.),No,No,1,2.7,11,low,street food,3.204081632653061
302103,Alag Khana Khazana,1,new delhi,"Guru Ram Das Marg, Tilak Nagar, New Delhi",tilak nagar,"north indian, mughlai",450,Indian Rupees(Rs.),No,No,1,2.9,5,medium,north indian,3.3673469387755097
310273,Bhape Di Hatti,1,new delhi,"Near Sanatan Dharam Mandir, Main Market, Tilak Nagar, New Delhi",tilak nagar,north indian,200,Indian Rupees(Rs.),No,No,1,3.1,7,low,north indian,3.530612244897959
308868,Bhappe Di Hatti,1,new delhi,"Main Market, Tilak Nagar, New Delhi",tilak nagar,north indian,150,Indian Rupees(Rs.),No,No,1,3.1,8,low,north indian,3.530612244897959
18372667,Bhatura King,1,new delhi,"Tilak Nagar, New Delhi",tilak nagar,street food,150,Indian Rupees(Rs.),No,No,1,2.9,7,low,street food,3.3673469387755097
310728,Bhukkadzz Point,1,new delhi,"C-131, Ganesh Nagar, Tilak Nagar, New Delhi",tilak nagar,fast food,300,Indian Rupees(Rs.),No,Yes,1,3.0,7,medium,fast food,3.4489795918367343
8564,Bimbos,1,new delhi,"Near MCD Park, Katyal Market, Ashok Nagar, Tilak Nagar, New Delhi",tilak nagar,"chinese, fast food",350,Indian Rupees(Rs.),No,No,1,3.1,16,medium,chinese,3.530612244897959
305486,Brothers' Bakery,1,new delhi,"A-31, Vishnu Garden, Khyala Road, Tilak Nagar, New Delhi",tilak nagar,"fast food, bakery",350,Indian Rupees(Rs.),No,No,1,2.9,21,medium,fast food,3.3673469387755097
18485858,Chaap Nation,1,new delhi,"11/41B, Gurudwara Road, Tilak Nagar Market, Tilak Nagar, New Delhi",tilak nagar,"north indian, fast food, afghani",300,Indian Rupees(Rs.),No,No,1,3.0,4,medium,north indian,3.4489795918367343
18204802,Dev Burger,1,new delhi,"44/1, Totaram Ahuja Marg, Ashok Nagar, Tilak Nagar, New Delhi",tilak nagar,fast food,300,Indian Rupees(Rs.),No,No,1,2.9,5,medium,fast food,3.3673469387755097
310254,Green Chick Chop,1,new delhi,"179, Mukherji Park, Vishnu Garden, Tilak Nagar, New Delhi",tilak nagar,"raw meats, north indian, fast food",350,Indian Rupees(Rs.),No,No,1,3.0,6,medium,raw meats,3.4489795918367343
310272,Green Chick Chop,1,new delhi,"A-132, Ganesh Nagar, Tilak Nagar, New Delhi",tilak nagar,"raw meats, north indian, fast food",350,Indian Rupees(Rs.),No,No,1,3.2,16,medium,raw meats,3.6122448979591835
302089,Hum Sabki Rasoi,1,new delhi,"S-1/68, Old Mahavir Nagar, Tilak Nagar, New Delhi",tilak nagar,north indian,300,Indian Rupees(Rs.),No,No,1,3.3,26,medium,north indian,3.6938775510204076
18034071,Janki Vaishno Dhaba,1,new delhi,"WZ 714, Tihar Village, Near Tilak Nagar Market, Government Girls Convent School, Tilak Nagar, New Delhi",tilak nagar,north indian,150,Indian Rupees(Rs.),No,No,1,3.0,4,low,north indian,3.4489795918367343
305785,Manmohan Food Plaza,1,new delhi,"Shop 8, New Market, Tilak Nagar, New Delhi",tilak nagar,fast food,350,Indian Rupees(Rs.),No,No,1,2.6,10,medium,fast food,3.1224489795918364
18268710,Mr.Hunger,1,new delhi,"24B/8, Mall Road, Tilak Nagar, New Delhi",tilak nagar,"burger, fast food",500,Indian Rupees(Rs.),No,No,2,3.0,5,medium,burger,3.4489795918367343
308862,Neelma Punjabi Dhaba,1,new delhi,"K-3, Mukaram Garden, Tilak Nagar, New Delhi",tilak nagar,north indian,250,Indian Rupees(Rs.),No,No,1,2.9,8,low,north indian,3.3673469387755097
308863,New Raj Kachori Bhandar,1,new delhi,"2/17, Double Storey, Tilak Nagar, New Delhi",tilak nagar,street food,100,Indian Rupees(Rs.),No,No,1,3.4,18,low,street food,3.775510204081632
304319,Punjabi Ninja,1,new delhi,"Plot 5, Anmol Vatika, Tilak Nagar, New Delhi",tilak nagar,north indian,550,Indian Rupees(Rs.),No,No,2,3.0,7,medium,north indian,3.4489795918367343
18198440,Radha Swami Cool Hut,1,new delhi,"11/45 B, Gurudwara Rd, Block 11, Tilak Nagar, New Delhi",tilak nagar,"beverages, ice cream",200,Indian Rupees(Rs.),No,No,1,3.1,7,low,beverages,3.530612244897959
